Mass,Intensity
99.080374,103.005655
99.207234,52.561556
100.002932,6893.195403
100.010994,44.557004
100.210011,55.793438
100.953945,1088.321284
100.959116,6611.017226
100.963566,145.003496
101.023365,361265.3861
101.058403,36.46368
101.058884,51.635056
101.059727,52097.00657
102.018562,5173.025828
102.026747,14132.52914
102.055097,141.216049
102.063042,1419.451599
103.002632,4481.538265
103.02767,654.888782
103.039077,106727.3494
104.023519,43.515269
104.034211,1647.483915
104.042388,3961.906856
105.018311,3673.577673
105.617701,24.587115
105.713888,26.089817
105.944655,39.004888
106.004923,80.256706
106.32666,44.741497
106.51316,26.754754
107.014692,34.194532
107.049216,896.593205
107.139083,25.921884
107.837418,31.397215
107.887351,42.008969
107.974685,43.966517
107.992776,501.465624
108.020587,242.862095
108.044415,39.450489
108.344599,35.828008
108.520217,39.539976
108.909512,24.740979
108.945092,37.307258
109.013066,35.604365
109.226302,24.22639
109.270703,45.406909
109.297248,49.833231
110.023664,30.060361
110.025443,36.443545
110.066362,33.992843
110.625775,26.84446
110.65599,36.91493
110.974753,2049.438265
110.984316,29677.95675
111.007745,6499.274686
111.018976,3982.944909
111.04408,7779.13021
111.080573,392.276415
111.286822,42.326502
111.647466,44.269025
111.676001,44.952537
111.850949,34.314348
111.928399,553.957858
111.94623,4178.943728
112.039383,890.618937
112.291886,58.280723
112.384341,38.381945
112.904773,32.103269
112.936211,210604.7314
112.984602,49038.36256
112.998271,6806.4829
113.02348,34596.40272
113.059812,13936.89952
113.096162,56.203114
113.112847,37.976825
113.143658,25.71105
113.227454,23.1909
113.301763,41.666993
113.336656,26.923613
113.357972,34.572261
113.438711,27.15961
113.645965,33.342292
113.688633,24.190667
113.807859,38.268129
113.820094,34.940751
113.935634,2244.999261
113.987987,31.36877
113.998664,24.151043
114.018723,5205.800772
114.026806,827.713589
114.054959,283.09518
114.063191,26.107949
114.29316,32.998153
114.399701,39.335062
114.591561,37.422178
114.671584,36.892143
114.761893,33.221198
114.815254,37.742557
114.857707,24.570701
114.93202,17522.01279
114.940493,92.073076
115.002751,3533.567982
115.013863,2211.554152
115.039018,427561.777
115.058328,43.202871
115.075449,86109.562
115.077058,29.858505
115.09916,46.754631
115.409103,23.936095
115.559315,35.678823
115.843622,42.066126
116.034386,6351.279301
116.042387,22538.9533
116.070697,10518.81992
116.078851,4982.693848
116.089378,40.192322
116.09353,25.706008
116.162961,38.70402
116.394251,40.040735
116.534609,34.14056
116.595182,23.222638
116.622051,22.241615
116.671337,27.153259
116.706902,36.051054
116.821477,63.06009
116.927827,24.421342
117.018413,333551.5199
117.043328,1533.412145
117.054738,105554.8955
117.128338,43.192901
117.164112,24.664925
117.203212,27.861338
117.217804,41.966608
117.749486,31.883364
117.772361,36.086561
118.013644,10326.96935
118.0217,14107.9914
118.02626,29.077526
118.028844,5006.341259
118.029908,38.170389
118.03903,61.261166
118.040094,7822.690345
118.049977,10858.29455
118.058188,4549.503222
118.630827,32.353582
118.867533,34.899866
118.941159,10591.19886
118.99146,150.427631
118.997616,94.504125
119.02255,1622.570108
119.034096,24461.20503
119.049339,42.019682
119.064277,25.774588
119.368582,37.818345
119.400283,35.191295
119.403067,33.712072
119.430604,37.846388
119.431842,28.795929
119.981013,36.160046
119.988491,28.602269
120.037432,139.869643
120.044604,15820.00741
120.149141,49.56869
120.271326,37.872143
120.308549,36.714548
120.327324,37.902965
120.561752,34.588482
120.584824,26.620837
120.669323,37.901066
120.680952,41.62285
120.845987,37.252943
120.959458,40.099788
120.992899,176.34167
120.995581,99.650742
121.026828,33.711562
121.028564,885526.0975
121.041351,2229.203951
121.047823,386.645092
121.049718,44.280422
121.059823,24.456033
121.062192,25.34091
121.063455,24.118454
121.064719,112.452198
121.072141,30.119367
121.162053,35.438942
121.314136,29.865599
121.315244,35.997215
121.322373,44.048057
122.005498,29.305907
122.023873,349972.5716
122.02611,93.649429
122.031863,70876.79825
122.036338,24.248571
122.060154,125.914362
122.15197,33.794573
122.165415,36.771467
122.45213,37.139905
122.677172,34.587908
122.954377,37.914143
123.007893,1134.171363
123.020833,292.411112
123.027142,23334.2064
123.032804,3478.645028
123.035231,984.640807
123.044129,228.401559
123.072936,39.233645
123.07763,43.368346
123.386735,27.634928
123.497296,40.108125
123.617781,35.708883
123.742358,26.885606
123.968841,24.484796
123.989625,34.934966
124.021711,4018.598516
124.028096,168.860906
124.035957,29.915308
124.294945,39.919387
124.489184,39.563998
124.73539,38.794624
124.768592,33.741202
124.834375,40.546984
124.851738,38.522827
124.966758,39.515796
124.990444,275.033763
125.023417,5845.438516
125.034687,1052.329869
125.059884,3584.541971
125.096201,9729.105061
125.104993,35.896408
125.220031,37.058279
125.367505,28.076078
125.533079,38.98198
125.582614,34.439755
125.622665,36.58428
125.864207,32.815212
125.976942,32.270323
125.995885,26.278474
125.99773,25.260624
126.000915,407.58157
126.01869,30.306554
126.026908,42.407384
126.055091,5648.618841
126.099564,78.817695
126.159682,39.814733
126.233125,39.889794
126.904124,9476.62417
126.934975,120.294517
126.997218,1189.105129
127.002817,2365.722508
127.004344,42.918701
