Mass,Intensity
61.94714,61.741409
61.958355,74.820441
61.980042,57.72924
61.987273,543091.3447
61.987736,3495.403376
61.993406,67.104347
61.995374,149.784273
62.007181,66.042144
62.024839,71.140375
62.053862,72.216677
62.056875,70.57611
62.061975,73.077283
62.0767,69.029909
62.096535,59.687001
62.100537,66.882812
62.12642,64.461466
62.143026,70.844647
62.158826,68.078416
62.179804,63.277508
62.182361,72.475406
62.186082,69.413049
62.188349,64.205995
62.204457,65.85909
62.20626,68.554686
62.221094,57.565047
62.245771,67.649574
62.255029,67.857616
62.273027,71.503079
62.276056,58.202493
62.321525,79.253824
62.323158,73.057092
62.336575,70.946025
62.341418,62.451769
62.343869,59.78869
62.379015,62.35968
62.394378,63.939968
62.412144,64.256045
62.421673,55.615002
62.445768,67.581368
62.452203,59.908032
62.456006,68.894991
62.467008,62.039957
62.470696,65.539549
62.477545,65.029924
62.492008,67.730957
62.496283,67.974749
62.529682,67.133296
62.554015,99.117156
62.568153,69.807039
62.568798,69.153708
62.575194,69.081076
62.582412,58.182851
62.608538,72.534008
62.619228,68.574621
62.622812,61.652707
62.629157,78.088725
62.641909,72.777614
62.658429,68.941928
62.660545,67.695655
62.668308,71.620099
62.69078,61.08958
62.7052,59.978102
62.719329,65.783132
62.741653,66.227026
62.751198,74.035912
62.753909,59.221378
62.76835,73.254458
62.801023,53.673163
62.803737,62.907803
62.821088,60.42194
62.827286,55.042399
62.843052,80.124661
62.844056,64.435189
62.846772,67.227171
62.85327,61.43122
62.862014,66.037993
62.889438,72.682768
62.894878,62.260054
62.899077,57.809959
62.900023,71.000222
62.910433,69.693472
62.925993,69.359729
62.935048,61.395046
62.957782,58.925735
62.958671,65.358797
62.960921,67.606079
62.962876,5122.351192
62.984321,279.322413
62.989951,79.788082
62.990663,102.98147
62.990781,91.535971
62.998072,76.279872
63.001747,66.212032
63.006015,59.645984
63.038756,65.068635
63.05193,62.330463
63.052583,71.56269
63.057569,68.391968
63.067127,69.458166
63.08922,62.985329
63.11935,70.458048
63.120004,63.378247
63.123214,66.615745
63.12803,69.759164
63.133085,63.848886
63.159199,69.608508
63.18152,57.580765
63.193429,65.436635
63.203137,65.007917
63.208617,57.386237
63.218806,69.178538
63.232216,92.004685
63.237223,67.241583
63.23919,79.082808
63.247001,56.344191
63.248015,69.181476
63.256722,58.863566
63.265013,54.290831
63.26907,60.071806
63.279213,68.448112
63.280108,60.989
63.348313,64.162555
63.348971,62.229626
63.402023,64.847573
63.403459,63.527461
63.464431,63.092739
63.477859,79.613153
63.481157,65.870462
63.485414,63.866145
63.490691,72.426872
63.506587,62.772277
63.507247,68.241566
63.52369,60.079602
63.530833,63.504316
63.543862,67.494361
63.562902,54.85385
63.611351,70.426093
63.68931,64.658867
63.694794,56.083037
63.713661,51.596752
63.766085,64.704443
63.766809,64.806038
63.770854,59.534766
63.783715,63.411394
63.792291,68.674528
63.796882,64.768496
63.804796,55.552973
63.807697,67.765021
63.819058,63.974794
63.878814,59.207938
63.886017,72.08819
63.91363,64.546773
63.930231,63.340791
63.938837,74.451829
63.951506,76.030062
63.961208,75.703933
63.96521,65.927657
63.978858,58.771131
63.98626,68.243704
63.991539,962.833799
64.007078,61.45677
64.085523,60.086062
64.102494,62.44713
64.102616,58.341206
64.102738,62.545523
64.105537,64.950535
64.15077,63.441184
64.196356,69.303174
64.209285,71.163415
64.219107,133.532195
64.230578,85.224203
64.231859,61.991877
64.23662,63.327339
64.240343,60.799233
64.244189,70.138552
64.252369,72.956936
64.258292,69.865111
64.278632,63.419533
64.293847,72.278129
64.305032,68.347374
64.314325,66.282249
64.320868,60.644176
64.3257,61.241531
64.392111,69.993532
64.39597,63.227952
64.397624,62.083516
64.408408,67.192274
64.424834,74.517621
64.424957,73.103768
64.442309,60.36953
64.450834,61.006457
64.509699,70.678053
64.511542,83.899005
64.516886,66.68304
64.529543,59.932921
64.544971,75.473745
64.545462,80.402682
64.549213,53.959895
64.56803,59.021926
64.575903,68.920756
64.578795,56.215164
64.582179,70.199469
64.589193,60.75905
64.604457,58.908511
64.609074,53.911325
64.629888,70.515037
64.636911,63.648656
64.638328,66.916097
64.65552,61.361214
64.670499,70.558058
64.698314,59.511177
64.702694,65.992439
64.705039,64.544631
64.724665,63.50894
64.730468,65.277917
64.816927,59.699218
64.839513,68.402978
64.888004,72.485636
64.899098,60.739579
64.916332,67.334242
64.933945,66.432068
64.95293,72.235585
64.970682,60.369858
64.973352,68.641689
65.009315,57.409584
65.022429,68.073651
65.044313,68.310861
65.050284,65.249074
65.072743,60.986375
65.084195,73.195877
65.091229,54.601976
65.093844,76.041699
65.099821,67.066408
65.117883,65.609782
65.136887,66.559548
65.147919,72.612897
65.188083,59.415635
65.197381,70.272198
65.212299,66.035959
65.234155,69.190641
65.300852,63.439357
65.322878,74.110726
65.339217,57.509401
65.341596,65.088417
65.373166,62.647206
65.427213,70.690689
65.430224,60.766631
65.436311,62.682375
65.483463,56.723832
65.500553,64.784946
65.509478,59.142762
65.515324,57.461578
65.526138,57.484248
65.547083,79.672967
65.555514,66.609406
