Mass,Intensity
93.647026,48.721186
93.686252,43.886735
93.751108,50.350052
93.772312,45.247837
93.82422,52.793619
93.842862,53.471794
93.859568,58.702557
93.898496,47.081956
93.900653,47.837028
93.905831,48.220962
93.909176,49.792034
93.943816,48.741344
94.015532,53.568959
94.017586,55.939986
94.028934,43.468867
94.029367,48.250613
94.145781,48.155793
94.183804,49.082603
94.190847,51.990933
94.222283,39.929665
94.23074,50.18931
94.233343,53.47941
94.2469,50.977411
94.257531,45.821604
94.268489,45.208558
94.2801,50.393541
94.305282,51.698076
94.328737,52.332198
94.375783,55.455907
94.378609,47.114465
94.379261,65.25833
94.381217,45.345739
94.387957,56.246927
94.432,42.044693
94.440051,53.117665
94.456373,43.440067
94.459312,49.150146
94.476292,45.967451
94.495455,51.610222
94.519417,52.191491
94.52116,45.021509
94.577835,49.148472
94.596156,45.253994
94.614919,54.828928
94.623648,54.398754
94.62714,49.14775
94.632378,45.551864
94.648532,49.338622
94.652025,55.477137
94.687842,64.413385
94.703682,50.984208
94.704447,51.410996
94.722805,50.915313
94.731986,57.415135
94.754288,56.928809
94.767411,48.533732
94.802418,47.5577
94.893966,47.058326
94.918079,64.605386
94.971052,382.786687
94.97994,61.554385
94.983342,46.669286
94.99278,51.262773
94.993988,9332.175425
95.005404,48.43585
95.024179,221.457675
95.047793,44.982636
95.068668,53.897669
95.105162,56.80263
95.10901,45.811318
95.140796,50.102766
95.162473,52.661264
95.173809,60.545844
95.205407,49.673105
95.247379,50.526769
95.251347,47.201029
95.293239,48.433837
95.310444,50.340444
95.379866,49.008648
95.418197,53.618271
95.443395,65.055273
95.488511,53.209492
95.512298,47.732358
95.537755,51.639247
95.600665,48.504918
95.812669,45.276163
95.816894,50.244822
95.822676,46.654765
95.833686,57.35402
95.860384,67.926205
95.922722,61.024065
95.951129,5309.229661
95.9606,835.768821
96.007645,46.048361
96.012329,45.249926
96.016456,66.320855
96.048586,52.514957
96.049033,61.764347
96.130324,58.452231
96.131106,51.853968
96.142393,45.944018
96.146416,48.796313
96.158823,57.672516
96.164748,52.173008
96.168661,60.180687
96.173692,49.501478
96.180624,51.042427
96.183979,51.026088
96.204559,50.402115
96.222907,50.052179
96.281008,57.960653
96.295345,43.327523
96.296241,57.439341
96.308901,45.176554
96.31159,61.659153
96.326943,47.761385
96.401631,54.623932
96.429127,50.278083
96.482022,54.683094
96.551378,50.364225
96.581415,46.808276
96.587829,51.270144
96.605837,58.987847
96.662932,56.901734
96.670256,48.488672
96.687273,52.498051
96.69505,47.500631
96.771294,49.130928
96.772197,49.997809
96.79782,52.636273
96.806966,62.457316
96.863449,49.797674
96.864692,61.461461
96.865709,58.085598
96.876108,63.131147
96.891483,108.497727
96.903695,58.837932
96.905504,47.64322
96.906409,50.75221
96.906861,60.970222
96.915909,52.931791
96.917267,52.08929
96.928579,57.095224
96.930841,64.355515
96.933557,26571.70688
96.934801,159.308022
96.935819,112.476514
96.937064,43.117144
96.938874,5002.833425
96.939893,168.707325
96.940232,166.579412
96.94125,137.07698
96.942835,26266.28266
96.945211,257.060635
96.945664,259.571543
96.946229,166.362987
96.947135,397.269094
96.94804,4937.573933
96.949398,5467.815201
96.952114,42.67746
96.953925,98.251819
96.954377,229.548721
96.954717,160.470434
96.955283,61.192842
96.955735,384.811036
96.956301,104.252986
96.957999,23989.35603
96.959244,24119372.54
96.961734,266.379301
96.962187,105.131484
96.962753,62.323781
96.963658,68.82698
96.964111,27.939785
96.964564,164.646454
96.965469,324.880638
96.967167,6711.607166
96.968526,22716495.15
96.970563,552.9674
96.971016,383.266134
96.971469,270.464604
96.972827,339.197574
96.97328,107.604262
96.973733,205.195694
96.977696,61962.80751
96.978488,3149.912518
96.979733,5107.863921
96.980639,225.193257
96.981092,302.530305
96.981432,259.079211
96.982338,390.391058
96.983243,139.855182
96.984942,27178.86509
96.986074,297.0023
96.98698,15817.47168
96.987773,226.241534
96.988792,5073.984608
96.990603,50.233887
96.991396,147.889781
96.994114,25627.70433
96.996152,3433.628738
96.996945,50.652056
96.998304,58.457569
97.00374,54.777625
97.004646,82.970629
97.005553,420.169566
97.010989,105.995699
97.011896,107.225521
97.028549,493.955373
97.045434,120.472839
97.06493,543.067065
97.070486,52.546976
97.142521,50.546316
97.170562,50.83759
97.21475,51.134861
97.216795,43.926714
97.260673,62.126041
97.274774,58.914816
97.341686,55.875876
97.38599,55.219286
97.488951,56.750754
97.535868,49.284452
97.591733,58.512701
97.600877,55.004779
97.658514,51.862078
97.688726,54.101115
97.691931,59.977971
97.706584,59.204868
97.737276,59.502139
97.746899,55.583224
97.826226,53.268269
97.87683,42.989685
97.946662,51.827828
97.956201,58.927748
97.9585,181728.6862
97.963327,32801.68524
97.965396,2818.042262
97.972753,33714.5326
97.974938,5228.042615
97.994485,57.874779
97.99713,53.866954
98.006101,43.987175
98.010932,104.55786
98.014613,51.204936
98.023817,180.29256
98.039005,53.036222
98.043148,51.999535
98.053277,49.52144
98.072617,54.292535
98.08275,49.883796
98.088623,47.881201
98.151419,55.630599
98.173556,60.022522
98.251094,57.117012
98.330112,53.651365
98.386545,68.884988
98.44349,59.113294
98.496776,59.341966
98.505236,57.026118
98.593728,64.969375
98.71698,50.30054
98.928358,227.781173
98.944807,49.390012
98.954842,1148175.229
98.963361,205358.8947
98.965812,53.965495
98.972816,210036.0314
98.976901,54.248551
98.981221,293.843622
98.982038,58.568267
99.007726,15754.39897
99.044175,5347.178994
99.05738,70.46453
99.060185,62.520869
99.09982,64.37431
99.123683,56.763919
99.154108,59.189487
99.350572,64.312848
99.439618,44.848628
99.538202,53.983229
99.683874,59.886094
99.709954,54.4916
99.786366,58.754121
99.792157,53.835428
99.810477,59.311224
99.959117,287.635503
99.961487,47.637066
100.002968,1139.020184
100.246567,52.001585
100.326575,67.739302
100.382828,56.693783
100.402384,59.427196
100.434355,49.614387
100.532749,60.206739
100.630809,69.432662
100.685761,49.378183
100.701333,49.112251
100.724697,51.807223
100.725656,51.346795
100.802399,64.519942
100.861454,55.924772
100.954103,1291.480113
100.959154,8098.126613
101.023402,252275.4178
101.059765,35249.76879
101.166558,53.223701
101.1855,57.88412
101.222191,57.902647
101.23016,51.431273
101.245254,53.723235
101.300469,52.115294
101.464082,51.069912
101.477896,47.364276
101.539729,57.806523
101.57807,56.357612
101.640845,47.711215
101.657733,54.406451
101.755984,58.773229
101.765232,52.513273
101.927167,51.933121
101.951448,52.39862
102.018723,1579.485319
102.026786,9994.781512
102.05208,69.787002
102.055013,121557.0444
102.06308,49.50345
102.16902,55.65032
102.214088,53.005484
102.285179,58.594785
102.328852,69.459403
102.344929,61.883683
102.383973,52.280521
102.389254,64.705489
102.469996,57.153141
102.500376,44.174085
102.594553,57.840841
102.693425,47.083328
102.721683,55.42961
102.797259,61.173703
102.845216,54.174777
102.955967,48.940312
103.002672,7420.714657
103.02771,95.010969
103.039117,68250.19529
103.044573,56.402691
103.058338,3425.297158
103.390918,53.294304
103.392788,55.38579
103.482832,55.531201
103.484204,60.549142
103.501179,107.858166
103.564746,54.718579
103.703073,42.846323
103.72461,59.711921
103.755424,52.297
103.806436,55.909532
103.812705,53.359315
103.992753,59.326388
104.034378,5721.022563
104.04243,670.553094
104.061304,55.873453
104.092016,53.63652
104.12564,52.561184
104.185245,55.015094
104.223454,54.897685
104.314459,50.879387
104.393823,68.725543
104.517218,56.003414
104.668375,54.46618
104.706088,55.677393
104.846581,64.563441
104.9277,48.461542
104.930503,43.175281
104.997305,49.20145
105.018353,6670.489381
105.244413,46.256804
105.30511,45.838471
105.393559,49.081554
105.404463,45.657585
105.518861,63.725578
105.629326,54.768429
105.639237,61.206477
105.640138,51.480836
105.697183,51.475207
105.706717,49.101143
105.755951,47.216894
105.757111,51.240877
105.795544,46.222556
105.866789,56.997584
105.875571,50.262622
105.997593,59.85666
106.041464,60.445619
106.046254,52.38865
106.467608,48.397427
106.694185,57.308067
106.761894,52.91526
106.782952,51.818782
106.797474,49.810106
106.836475,50.878529
106.866853,50.470595
107.044534,55.338285
107.04913,44.547874
107.061473,42.61507
107.148464,47.442214
107.152145,63.055746
107.156616,51.1508
107.211078,50.141763
107.231479,53.334522
107.290609,53.27524
107.326717,51.598156
107.378274,43.917355
107.381176,51.046602
107.507661,50.137865
107.521274,55.112508
107.568078,49.388465
107.600753,53.859532
107.663765,44.047915
107.689991,89.78564
107.743004,45.846858
107.749368,44.704022
107.824057,47.573021
107.839854,52.152962
107.862692,47.477949
107.914769,46.144347
107.926199,60.034065
108.022231,52.514201
108.025692,48.308088
108.064435,58.3673
108.340636,51.145765
108.437087,42.05317
108.685967,48.338932
108.704909,53.496026
108.72426,58.787952
108.737432,45.097464
108.834818,42.914131
108.846664,61.500957
108.943253,50.372519
108.975074,46.579069
109.024315,47.171725
109.140873,48.633868
109.216201,51.394949
109.254504,47.04289
109.299058,52.092001
109.37577,52.646409
109.378483,46.800535
109.424198,48.477276
109.442655,53.220534
109.458809,48.389769
109.491263,63.299589
109.506476,52.37801
109.588167,51.650009
109.591568,51.221832
109.664504,49.889231
109.793,47.164476
109.852078,51.577419
109.861906,53.356161
109.883342,53.902837
109.886892,46.428002
109.909018,53.507021
109.968873,52.672862
110.036986,50.223413
110.04506,50.733165
110.066275,50.824159
110.084621,51.258834
110.102013,47.794483
110.148594,51.625317
110.258861,44.482948
110.30513,58.171281
110.383179,50.143858
110.456495,44.612693
110.505229,47.770746
110.560886,45.065748
110.608447,52.671053
110.639207,59.634765
110.793887,54.541571
110.904433,46.728092
110.939887,65.30516
110.942796,57.662608
111.007796,4013.947426
111.019027,2534.102754
111.04427,3436.830872
111.117829,45.49235
111.214677,42.476717
111.267253,49.683087
111.306779,43.559984
111.35343,48.604213
111.385894,47.196635
111.397044,52.084517
111.465233,43.112185
