Mass,Intensity
85.028238,1862.998709
85.066638,12.814573
85.088593,12.724925
85.114652,13.30789
85.123403,11.573202
85.159259,12.456005
85.206978,12.708774
85.244006,13.823862
85.263883,13.14752
85.277324,14.092906
85.28554,16.250809
85.334861,12.864687
85.358041,14.080814
85.388339,14.157331
85.461533,13.112033
85.477457,16.290193
85.485328,14.855373
85.551704,13.35806
85.577976,15.151689
85.600411,12.890659
85.605762,12.633352
85.647467,13.874678
85.663631,13.578184
85.671151,13.755067
85.72457,16.372621
85.75544,14.073287
85.765985,13.639031
85.776909,14.729862
85.822603,13.861082
85.824299,14.587487
85.826656,15.212879
85.856827,16.189571
85.87456,13.079246
85.882107,13.887751
85.929869,12.164368
85.935346,18.085838
85.941485,14.115811
85.972567,14.668802
85.981828,14.831875
85.982679,15.570835
85.984758,11.787024
86.002247,13.755632
86.032984,13.32694
86.037052,15.183113
86.056733,15.221799
86.097253,15.581475
86.105588,13.261337
86.108619,17.243708
86.135527,14.724337
86.153725,14.812771
86.189286,14.654568
86.25392,12.723737
86.310166,13.240332
86.319768,15.469146
86.340212,14.150861
86.374841,18.795872
86.386452,12.209746
86.418633,15.07119
86.454262,14.478036
86.455215,15.589115
86.45817,14.403341
86.472371,20.773465
86.492965,18.053928
86.533507,12.246686
86.567393,15.923489
86.60751,13.484145
86.674241,11.885962
86.67979,15.728424
86.713666,13.573295
86.767105,15.140903
86.783683,13.522927
86.800074,16.23796
86.825389,14.554192
86.967124,15.850358
86.985972,13.957825
86.989145,16.057264
87.007519,85089.450055
87.023877,14.050368
87.033406,16.264149
87.04024,18.40233
87.043898,154.619189
87.049867,14.367666
87.188293,13.908446
87.201613,14.645754
87.245842,16.240236
87.253957,14.979991
87.268646,16.178818
87.310895,15.634909
87.311572,14.641591
87.409918,13.73254
87.471954,14.441305
87.529202,12.649382
87.539979,14.32989
87.585243,13.196326
87.599432,14.13559
87.600695,13.118144
87.622374,15.696615
87.637253,14.361161
87.665075,13.242643
87.685512,13.705161
87.715792,15.700697
87.744237,17.322733
87.775425,15.511221
87.86401,15.057706
87.905423,15.275208
87.910503,15.733397
87.917441,16.251623
87.935034,15.940426
87.950775,14.881717
87.953806,14.747688
87.95586,15.464915
87.971508,13.846351
87.979334,14.35229
87.980116,14.925899
87.996554,17.870152
88.002817,1075.543959
88.010941,2261.856393
88.011724,13.176095
88.066661,13.841032
88.10704,14.127667
88.17296,14.422454
88.196619,15.24541
88.198092,15.535855
88.200842,13.481392
88.201235,15.3974
88.201726,29.254286
88.203886,12.694637
88.20477,33.90522
88.205654,17.41929
88.207127,13.459524
88.215377,15.665966
88.216064,20.14734
88.219306,13.44017
88.231094,29.10746
88.257038,14.720275
88.40663,14.219646
88.451977,16.43128
88.508018,16.929463
88.530923,14.883136
88.58269,15.285488
88.606317,17.915398
88.673689,13.00271
88.682005,15.689088
88.697848,16.113679
88.723204,15.437865
88.724393,13.345703
88.777619,13.586931
88.804002,14.363883
88.806086,13.810209
88.84896,15.973769
88.850548,15.813377
88.869614,14.96278
88.940767,13.302767
88.965433,17.688465
88.976277,34.474551
88.977073,13.177664
88.977869,17.4616
88.986824,313.237546
88.99807,14.155208
89.000558,2680.764306
89.005237,47.285381
89.007626,14.999514
89.008323,21.248515
89.011707,90.087301
89.013699,55.954254
89.014595,815.774331
89.019672,13.881466
89.020469,37.690899
89.020867,21.176351
89.021962,402.652013
89.023157,3323572.52402
89.02495,141.208102
89.025746,34.267381
89.026145,13.663457
89.031622,524.483557
89.031921,622.79072
89.035008,15.073789
89.041083,40.056369
89.045865,2583.737224
89.047558,15.25267
