Mass,Intensity,ControlMax__ab1_1_peaks,ControlMax__mc_1_peaks,ControlMax__pc1_1_peaks,Average_Control_Intensity
200.15222,43.063791,0.0,0.0,0.0,0.0
200.375977,43.888472,0.0,0.0,0.0,0.0
200.797293,44.250903,0.0,0.0,0.0,0.0
200.804714,39.572111,0.0,0.0,0.0,0.0
200.937689,115.650149,0.0,0.0,0.0,0.0
201.034635,57.75403,0.0,0.0,0.0,0.0
201.055249,423.35355,0.0,0.0,0.0,0.0
201.087698,3322.465103,0.0,61.575508,0.0,20.525169333333334
201.215202,50.911992,0.0,0.0,0.0,0.0
201.307946,46.277266,0.0,0.0,0.0,0.0
201.70945,45.660141,0.0,0.0,0.0,0.0
201.870524,42.761621,0.0,0.0,0.0,0.0
201.96066,80.201408,0.0,0.0,0.0,0.0
201.982438,46.846866,0.0,0.0,0.0,0.0
202.050516,797.97847,0.0,0.0,0.0,0.0
202.108069,47.616184,0.0,0.0,0.0,0.0
202.163261,42.711806,0.0,0.0,0.0,0.0
202.766735,45.665112,0.0,0.0,0.0,0.0
202.801995,46.812726,0.0,0.0,0.0,0.0
202.872886,45.510145,0.0,0.0,0.0,0.0
203.055936,7542.426223,485.542143,311.067314,108.102477,301.5706446666667
203.909654,43.771638,0.0,0.0,0.0,0.0
203.926569,49.663246,0.0,0.0,0.0,0.0
203.978709,40.127553,0.0,0.0,0.0,0.0
204.008068,38.57216,0.0,0.0,0.0,0.0
204.033287,254.941489,0.0,0.0,0.0,0.0
204.050909,902.988101,0.0,0.0,0.0,0.0
204.066114,5773.821996,0.0,0.0,0.0,0.0
204.06957,3795.07657,0.0,0.0,0.0,0.0
204.087542,31414.179405,0.0,773.871215,0.0,257.95707166666665
204.098603,6924.103393,0.0,270.41337,0.0,90.13779
204.128679,37.86735,0.0,0.0,0.0,0.0
204.241092,47.198535,0.0,0.0,0.0,0.0
204.489074,38.682257,0.0,0.0,0.0,0.0
204.713547,39.799144,0.0,0.0,0.0,0.0
205.022932,89.985652,0.0,0.0,0.0,0.0
205.028849,43.933911,0.0,0.0,0.0,0.0
205.090813,1777.491307,0.0,0.0,0.0,0.0
205.418853,50.650888,0.0,0.0,0.0,0.0
205.901357,45.485278,0.0,0.0,0.0,0.0
206.045739,220.708375,0.0,0.0,0.0,0.0
206.048895,43.022923,0.0,0.0,0.0,0.0
206.090276,41.180237,0.0,0.0,0.0,0.0
206.102552,80.230389,0.0,0.0,0.0,0.0
206.431266,50.177164,0.0,0.0,0.0,0.0
206.47452,43.088969,0.0,0.0,0.0,0.0
206.566702,40.820464,0.0,0.0,0.0,0.0
206.720945,40.478658,0.0,0.0,0.0,0.0
206.936046,49.28161,0.0,0.0,0.0,0.0
206.945222,402.774927,0.0,0.0,0.0,0.0
206.981225,36.772584,0.0,0.0,0.0,0.0
207.008763,37.682255,0.0,0.0,0.0,0.0
207.029596,11074.990237,0.0,199.574212,0.0,66.52473733333333
207.036659,52.428109,0.0,0.0,0.0,0.0
207.077279,130.77591,0.0,0.0,0.0,0.0
207.215119,44.185229,0.0,0.0,0.0,0.0
207.318413,43.180259,0.0,0.0,0.0,0.0
207.323014,45.947652,0.0,0.0,0.0,0.0
207.822901,43.329671,0.0,0.0,0.0,0.0
207.9526,43.744278,0.0,0.0,0.0,0.0
207.965398,43.812709,0.0,0.0,0.0,0.0
208.032611,42.17163,0.0,0.0,0.0,0.0
208.061071,2318.073962,69.710555,48.334555,99.480562,72.50855733333333
208.129398,46.883762,0.0,0.0,0.0,0.0
208.248338,45.428059,0.0,0.0,0.0,0.0
208.252613,44.161325,0.0,0.0,0.0,0.0
208.924384,110.13487,0.0,0.0,0.0,0.0
208.99457,2407.384254,0.0,0.0,0.0,0.0
209.066224,4714.784481,0.0,61.013602,0.0,20.33786733333333
209.093104,48.011276,0.0,0.0,0.0,0.0
209.117838,54.400644,0.0,0.0,0.0,0.0
209.169471,44.500408,0.0,0.0,0.0,0.0
209.472482,51.82088,0.0,0.0,0.0,0.0
209.501597,49.405819,0.0,0.0,0.0,0.0
209.697653,39.026575,0.0,0.0,0.0,0.0
209.713854,41.033224,0.0,0.0,0.0,0.0
209.756344,42.164699,0.0,0.0,0.0,0.0
209.767148,43.773647,0.0,0.0,0.0,0.0
209.871275,41.272862,0.0,0.0,0.0,0.0
209.945184,37.841214,0.0,0.0,0.0,0.0
209.976923,43.360117,0.0,0.0,0.0,0.0
210.000371,143.504284,0.0,0.0,0.0,0.0
210.040421,133.322581,0.0,0.0,0.0,0.0
210.076874,289.365899,0.0,0.0,0.0,0.0
210.391628,46.34313,0.0,0.0,0.0,0.0
210.536413,43.639726,0.0,0.0,0.0,0.0
210.565388,43.736809,0.0,0.0,0.0,0.0
211.027985,41.72347,0.0,0.0,0.0,0.0
211.057789,45.177518,0.0,0.0,0.0,0.0
211.278968,41.466252,0.0,0.0,0.0,0.0
211.345973,40.058381,0.0,0.0,0.0,0.0
211.363093,44.163715,0.0,0.0,0.0,0.0
211.403534,43.195834,0.0,0.0,0.0,0.0
211.960326,99.555925,0.0,0.0,0.0,0.0
212.004598,197.898519,0.0,0.0,0.0,0.0
212.019969,44.307724,0.0,0.0,0.0,0.0
212.045956,43.615962,0.0,0.0,0.0,0.0
212.056206,150.604044,0.0,0.0,0.0,0.0
212.097579,43.631747,0.0,0.0,0.0,0.0
212.203813,47.396724,0.0,0.0,0.0,0.0
212.268691,58.124356,0.0,0.0,0.0,0.0
212.329931,47.443954,0.0,0.0,0.0,0.0
212.483699,50.437851,0.0,0.0,0.0,0.0
212.492144,38.130364,0.0,0.0,0.0,0.0
212.61999,45.658525,0.0,0.0,0.0,0.0
212.838477,75.843929,0.0,0.0,0.0,0.0
212.840685,45.129973,0.0,0.0,0.0,0.0
212.930165,51.107482,0.0,0.0,0.0,0.0
212.978794,5433.248454,0.0,81.738722,0.0,27.246240666666665
212.995377,151.582321,0.0,0.0,0.0,0.0
213.197465,42.218251,0.0,0.0,0.0,0.0
213.29751,38.257668,0.0,0.0,0.0,0.0
213.503357,42.756597,0.0,0.0,0.0,0.0
213.631007,43.892226,0.0,0.0,0.0,0.0
213.657291,44.803044,0.0,0.0,0.0,0.0
213.847717,47.026888,0.0,0.0,0.0,0.0
213.99423,42.819009,0.0,0.0,0.0,0.0
214.071812,47.229079,0.0,0.0,0.0,0.0
214.107463,43.238656,0.0,0.0,0.0,0.0
214.152781,206.127457,0.0,0.0,0.0,0.0
214.262794,44.327377,0.0,0.0,0.0,0.0
214.295516,39.526039,0.0,0.0,0.0,0.0
214.373635,49.7996,0.0,0.0,0.0,0.0
214.50728,43.276322,0.0,0.0,0.0,0.0
214.599303,44.344622,0.0,0.0,0.0,0.0
214.700709,43.366822,0.0,0.0,0.0,0.0
214.801067,42.112665,0.0,0.0,0.0,0.0
214.907845,42.941183,0.0,0.0,0.0,0.0
214.925026,46.321701,0.0,0.0,0.0,0.0
214.957527,43.269883,0.0,0.0,0.0,0.0
214.962384,41.716428,0.0,0.0,0.0,0.0
215.034887,55.664199,0.0,0.0,0.0,0.0
215.049466,44.790644,0.0,0.0,0.0,0.0
215.135479,54.089793,0.0,0.0,0.0,0.0
215.229779,46.171961,0.0,0.0,0.0,0.0
215.365724,40.527274,0.0,0.0,0.0,0.0
215.798007,40.36043,0.0,0.0,0.0,0.0
215.841983,59.229076,0.0,0.0,0.0,0.0
215.899511,50.108663,0.0,0.0,0.0,0.0
215.913427,43.077138,0.0,0.0,0.0,0.0
215.95631,48.634129,0.0,0.0,0.0,0.0
215.965339,46.32927,0.0,0.0,0.0,0.0
216.04475,318.959327,0.0,0.0,0.0,0.0
216.051149,208.554934,0.0,0.0,0.0,0.0
216.078258,47.495076,0.0,0.0,0.0,0.0
216.098593,11440.197816,0.0,257.266333,0.0,85.75544433333333
216.118177,46.28573,0.0,0.0,0.0,0.0
216.132114,42.298625,0.0,0.0,0.0,0.0
216.213123,44.73408,0.0,0.0,0.0,0.0
216.263259,48.256126,0.0,0.0,0.0,0.0
216.331894,45.161968,0.0,0.0,0.0,0.0
216.420565,43.305234,0.0,0.0,0.0,0.0
216.474926,45.559421,0.0,0.0,0.0,0.0
216.541773,58.271986,0.0,0.0,0.0,0.0
216.775415,42.084116,0.0,0.0,0.0,0.0
216.90904,35.837086,0.0,0.0,0.0,0.0
216.987834,43.285075,0.0,0.0,0.0,0.0
217.025353,41.467991,0.0,0.0,0.0,0.0
217.0716,67383.098759,181.188339,528.80972,0.0,236.66601966666667
217.102314,45.134457,0.0,0.0,0.0,0.0
217.283317,45.599256,0.0,0.0,0.0,0.0
217.347879,43.814594,0.0,0.0,0.0,0.0
217.374852,45.082532,0.0,0.0,0.0,0.0
217.563804,47.364903,0.0,0.0,0.0,0.0
217.778146,43.426717,0.0,0.0,0.0,0.0
217.822729,43.56308,0.0,0.0,0.0,0.0
217.887151,44.939747,0.0,0.0,0.0,0.0
217.897446,151.550755,0.0,0.0,0.0,0.0
217.933675,43.404075,0.0,0.0,0.0,0.0
217.988989,42.24034,0.0,0.0,0.0,0.0
218.045469,1806.23901,0.0,59.435805,0.0,19.811935000000002
218.074863,5460.677698,0.0,0.0,0.0,0.0
218.085553,576.322679,0.0,0.0,0.0,0.0
218.103117,289206.154748,0.0,21077.72533,0.0,7025.908443333334
218.135959,62.384804,0.0,0.0,0.0,0.0
218.221538,48.762156,0.0,0.0,0.0,0.0
218.301049,40.685809,0.0,0.0,0.0,0.0
218.416569,44.697633,0.0,0.0,0.0,0.0
218.478193,43.332632,0.0,0.0,0.0,0.0
218.72648,47.518101,0.0,0.0,0.0,0.0
218.91067,43.757579,0.0,0.0,0.0,0.0
218.960978,47.839412,0.0,0.0,0.0,0.0
218.985947,16274.833957,0.0,0.0,93.509468,31.169822666666665
219.039741,46.493607,0.0,0.0,0.0,0.0
219.065876,138.891961,0.0,0.0,0.0,0.0
219.102397,61.720537,0.0,0.0,0.0,0.0
219.106626,27752.627752,0.0,277.651058,0.0,92.55035266666665
219.264351,41.563281,0.0,0.0,0.0,0.0
219.459626,40.796152,0.0,0.0,0.0,0.0
219.983958,49.956984,0.0,0.0,0.0,0.0
220.001365,422.641043,0.0,0.0,0.0,0.0
220.071014,43.761416,0.0,0.0,0.0,0.0
220.086496,45.259986,0.0,0.0,0.0,0.0
220.107399,1111.37128,0.0,0.0,0.0,0.0
220.110109,43.124713,0.0,0.0,0.0,0.0
220.389108,44.403213,0.0,0.0,0.0,0.0
220.413933,45.884932,0.0,0.0,0.0,0.0
220.498139,47.017481,0.0,0.0,0.0,0.0
220.648043,40.474075,0.0,0.0,0.0,0.0
220.961548,89.960592,0.0,0.0,0.0,0.0
220.966221,45.061683,0.0,0.0,0.0,0.0
220.98725,4328.545787,0.0,0.0,0.0,0.0
221.045289,408.262027,0.0,0.0,0.0,0.0
221.066329,331.424658,0.0,0.0,0.0,0.0
221.172743,41.965449,0.0,0.0,0.0,0.0
221.372917,44.233121,0.0,0.0,0.0,0.0
221.50769,48.092723,0.0,0.0,0.0,0.0
221.82538,43.474439,0.0,0.0,0.0,0.0
221.963702,91.336706,0.0,0.0,0.0,0.0
222.026048,49.469763,0.0,0.0,0.0,0.0
222.113141,42.418837,0.0,0.0,0.0,0.0
222.602914,46.410358,0.0,0.0,0.0,0.0
222.684044,39.76551,0.0,0.0,0.0,0.0
222.909944,49.311786,0.0,0.0,0.0,0.0
222.923358,41.869432,0.0,0.0,0.0,0.0
223.079298,45.880816,0.0,0.0,0.0,0.0
223.082063,932.795013,0.0,47.564897,0.0,15.854965666666667
223.1109,43.721385,0.0,0.0,0.0,0.0
223.298284,40.712615,0.0,0.0,0.0,0.0
223.381377,38.771695,0.0,0.0,0.0,0.0
223.541363,47.220243,0.0,0.0,0.0,0.0
223.692002,48.130048,0.0,0.0,0.0,0.0
223.757062,42.703853,0.0,0.0,0.0,0.0
223.973073,45.321474,0.0,0.0,0.0,0.0
223.990955,43.701156,0.0,0.0,0.0,0.0
224.027522,49.298562,0.0,0.0,0.0,0.0
224.033087,55.272844,0.0,0.0,0.0,0.0
224.056146,342.969119,0.0,0.0,0.0,0.0
224.073243,49.973293,0.0,0.0,0.0,0.0
224.157963,49.3412,0.0,0.0,0.0,0.0
224.165522,44.851168,0.0,0.0,0.0,0.0
224.36061,38.620908,0.0,0.0,0.0,0.0
224.441905,42.261414,0.0,0.0,0.0,0.0
224.893819,45.694859,0.0,0.0,0.0,0.0
224.971804,214.362756,0.0,0.0,0.0,0.0
225.025417,44.742617,0.0,0.0,0.0,0.0
225.053031,46.407691,0.0,0.0,0.0,0.0
225.371964,41.855377,0.0,0.0,0.0,0.0
225.435752,44.546804,0.0,0.0,0.0,0.0
225.436554,40.43052,0.0,0.0,0.0,0.0
225.437357,46.058584,0.0,0.0,0.0,0.0
226.012673,42.687658,0.0,0.0,0.0,0.0
226.029592,102.721507,0.0,0.0,0.0,0.0
226.049333,45.820388,0.0,0.0,0.0,0.0
226.056585,51.183917,0.0,0.0,0.0,0.0
226.152512,45.375443,0.0,0.0,0.0,0.0
226.207758,50.207234,0.0,0.0,0.0,0.0
226.356659,44.641001,0.0,0.0,0.0,0.0
226.529957,48.8442,0.0,0.0,0.0,0.0
226.897409,42.173452,0.0,0.0,0.0,0.0
226.971574,106.570769,0.0,0.0,0.0,0.0
226.976033,74.740771,0.0,0.0,0.0,0.0
227.028337,41.736478,0.0,0.0,0.0,0.0
227.380336,57.891791,0.0,0.0,0.0,0.0
227.631334,49.803311,0.0,0.0,0.0,0.0
227.716451,44.249158,0.0,0.0,0.0,0.0
227.79061,45.433612,0.0,0.0,0.0,0.0
227.905996,43.36849,0.0,0.0,0.0,0.0
227.930471,42.932359,0.0,0.0,0.0,0.0
227.971271,43.897849,0.0,0.0,0.0,0.0
228.233876,52.52459,0.0,0.0,0.0,0.0
228.477692,48.382294,0.0,0.0,0.0,0.0
228.609171,46.015098,0.0,0.0,0.0,0.0
228.833889,44.409761,0.0,0.0,0.0,0.0
228.837583,41.988088,0.0,0.0,0.0,0.0
228.932411,46.109373,0.0,0.0,0.0,0.0
228.963211,46.367954,0.0,0.0,0.0,0.0
228.984981,49.745164,0.0,0.0,0.0,0.0
229.060994,48.036923,0.0,0.0,0.0,0.0
229.078667,43.513514,0.0,0.0,0.0,0.0
229.096754,44.272889,0.0,0.0,0.0,0.0
229.363778,45.04924,0.0,0.0,0.0,0.0
229.411966,44.037445,0.0,0.0,0.0,0.0
229.419381,52.781636,0.0,0.0,0.0,0.0
229.877741,45.715842,0.0,0.0,0.0,0.0
229.898402,59.05043,0.0,0.0,0.0,0.0
229.962054,48.359578,0.0,0.0,0.0,0.0
230.066682,54.594605,0.0,0.0,0.0,0.0
230.103092,87.282831,0.0,0.0,0.0,0.0
230.398409,45.18488,0.0,0.0,0.0,0.0
230.558523,44.880308,0.0,0.0,0.0,0.0
230.654838,52.954834,0.0,0.0,0.0,0.0
230.986173,43164.531876,0.0,0.0,0.0,0.0
231.002405,45.973718,0.0,0.0,0.0,0.0
231.01281,43.765276,0.0,0.0,0.0,0.0
231.084838,91.143987,0.0,0.0,0.0,0.0
231.087337,15817.712472,71.727295,308.235741,87.930326,155.964454
231.089836,46.210113,0.0,0.0,0.0,0.0
231.103163,44.82608,0.0,0.0,0.0,0.0
231.1544,44.463775,0.0,0.0,0.0,0.0
231.55572,42.530421,0.0,0.0,0.0,0.0
231.603347,44.627991,0.0,0.0,0.0,0.0
231.758863,50.826095,0.0,0.0,0.0,0.0
231.762209,45.370641,0.0,0.0,0.0,0.0
231.9895,554.807394,0.0,0.0,0.0,0.0
232.043546,51.188442,0.0,0.0,0.0,0.0
232.04606,767.854508,0.0,0.0,0.0,0.0
232.090904,215.04559,0.0,0.0,0.0,0.0
232.118991,51072.900192,0.0,336.978189,0.0,112.32606299999999
232.173921,52.584398,0.0,0.0,0.0,0.0
232.202442,50.651782,0.0,0.0,0.0,0.0
232.24943,43.748919,0.0,0.0,0.0,0.0
232.277125,39.094354,0.0,0.0,0.0,0.0
232.752079,45.181845,0.0,0.0,0.0,0.0
232.874205,216.033386,0.0,0.0,0.0,0.0
232.962279,84.351327,0.0,0.0,0.0,0.0
232.998534,116.462473,0.0,0.0,0.0,0.0
233.033533,47.059555,0.0,0.0,0.0,0.0
233.060104,371.706694,0.0,0.0,0.0,0.0
233.12212,5014.058048,0.0,0.0,0.0,0.0
233.424116,45.999143,0.0,0.0,0.0,0.0
233.449484,43.051188,0.0,0.0,0.0,0.0
233.515463,45.460545,0.0,0.0,0.0,0.0
233.975128,38.716671,0.0,0.0,0.0,0.0
234.012894,50.780565,0.0,0.0,0.0,0.0
234.040905,564.608447,0.0,0.0,0.0,0.0
234.044301,332.464308,0.0,0.0,0.0,0.0
234.046423,44.128321,0.0,0.0,0.0,0.0
234.080385,45.930257,0.0,0.0,0.0,0.0
234.149605,56.871493,0.0,0.0,0.0,0.0
234.343413,51.313619,0.0,0.0,0.0,0.0
234.511915,50.783117,0.0,0.0,0.0,0.0
234.942078,46.555568,0.0,0.0,0.0,0.0
234.973246,41.068512,0.0,0.0,0.0,0.0
235.061232,8949.32784,0.0,0.0,0.0,0.0
235.072341,23820.636443,0.0,124.011081,0.0,41.337027
235.118492,50.980854,0.0,0.0,0.0,0.0
235.133879,206.146687,0.0,0.0,0.0,0.0
235.158672,54.233368,0.0,0.0,0.0,0.0
235.264301,42.620595,0.0,0.0,0.0,0.0
235.873802,44.325164,0.0,0.0,0.0,0.0
235.955419,52.667157,0.0,0.0,0.0,0.0
235.991516,50.869206,0.0,0.0,0.0,0.0
236.075775,1016.994159,0.0,0.0,0.0,0.0
236.1433,50.491995,0.0,0.0,0.0,0.0
236.306427,45.04023,0.0,0.0,0.0,0.0
236.3887,44.968366,0.0,0.0,0.0,0.0
236.781704,45.460608,0.0,0.0,0.0,0.0
236.864226,42.520112,0.0,0.0,0.0,0.0
236.967546,56.691734,0.0,0.0,0.0,0.0
237.051896,53.058092,0.0,0.0,0.0,0.0
237.061415,6676.603929,0.0,257.198215,0.0,85.73273833333333
237.088245,186.489173,0.0,0.0,0.0,0.0
237.112915,48.866816,0.0,0.0,0.0,0.0
237.149278,58.303954,0.0,0.0,0.0,0.0
237.964004,46.198547,0.0,0.0,0.0,0.0
237.96705,51.679297,0.0,0.0,0.0,0.0
237.979236,48.115166,0.0,0.0,0.0,0.0
238.004481,40.741317,0.0,0.0,0.0,0.0
238.064997,42.116474,0.0,0.0,0.0,0.0
238.162568,44.598847,0.0,0.0,0.0,0.0
238.215299,44.896535,0.0,0.0,0.0,0.0
238.246685,44.101201,0.0,0.0,0.0,0.0
238.518078,46.344304,0.0,0.0,0.0,0.0
238.668372,40.746152,0.0,0.0,0.0,0.0
238.698099,46.750191,0.0,0.0,0.0,0.0
238.764566,48.651031,0.0,0.0,0.0,0.0
238.844187,44.438949,0.0,0.0,0.0,0.0
238.891892,2361.587944,0.0,52.244057,0.0,17.414685666666667
238.98603,45.381036,0.0,0.0,0.0,0.0
239.032463,43.82183,0.0,0.0,0.0,0.0
239.077157,1337.879609,0.0,0.0,0.0,0.0
239.115726,44.53639,0.0,0.0,0.0,0.0
239.260882,49.196248,0.0,0.0,0.0,0.0
239.385532,43.971681,0.0,0.0,0.0,0.0
239.627649,35.385989,0.0,0.0,0.0,0.0
239.859124,45.391376,0.0,0.0,0.0,0.0
239.938413,52.046947,0.0,0.0,0.0,0.0
239.968817,41.496024,0.0,0.0,0.0,0.0
240.020386,51.216087,0.0,0.0,0.0,0.0
240.052129,45.876127,0.0,0.0,0.0,0.0
240.336331,45.219065,0.0,0.0,0.0,0.0
240.448562,45.116553,0.0,0.0,0.0,0.0
240.523721,49.057133,0.0,0.0,0.0,0.0
240.557333,43.503011,0.0,0.0,0.0,0.0
240.574141,46.418273,0.0,0.0,0.0,0.0
240.57768,44.043387,0.0,0.0,0.0,0.0
240.955905,46.333936,0.0,0.0,0.0,0.0
240.990495,2002.784818,0.0,0.0,0.0,0.0
241.050823,46.527639,0.0,0.0,0.0,0.0
241.20485,49.313027,0.0,0.0,0.0,0.0
241.864349,49.185041,0.0,0.0,0.0,0.0
242.049065,44.844878,0.0,0.0,0.0,0.0
242.066923,49.778049,0.0,0.0,0.0,0.0
242.069156,43.792847,0.0,0.0,0.0,0.0
242.179922,52.103922,0.0,0.0,0.0,0.0
242.18439,89.415139,0.0,0.0,0.0,0.0
242.309096,44.8444,0.0,0.0,0.0,0.0
242.387814,50.055564,0.0,0.0,0.0,0.0
242.50238,44.915898,0.0,0.0,0.0,0.0
243.080926,144.628623,0.0,0.0,0.0,0.0
243.087216,2036.932903,0.0,0.0,0.0,0.0
243.218016,45.650561,0.0,0.0,0.0,0.0
243.223862,91.893891,0.0,0.0,0.0,0.0
243.361524,47.280134,0.0,0.0,0.0,0.0
243.661544,44.741976,0.0,0.0,0.0,0.0
243.93005,41.368539,0.0,0.0,0.0,0.0
244.059723,74.960194,0.0,0.0,0.0,0.0
244.065147,47.912228,0.0,0.0,0.0,0.0
244.083229,87.503863,0.0,0.0,0.0,0.0
244.090462,42.036866,0.0,0.0,0.0,0.0
244.123016,50.708715,0.0,0.0,0.0,0.0
244.176382,51.390694,0.0,0.0,0.0,0.0
244.267778,45.202398,0.0,0.0,0.0,0.0
244.469754,43.379287,0.0,0.0,0.0,0.0
244.884,45.666444,0.0,0.0,0.0,0.0
244.981248,43.767926,0.0,0.0,0.0,0.0
245.092654,54.352512,0.0,0.0,0.0,0.0
245.103117,4410.892856,0.0,299.304132,0.0,99.76804399999999
245.276528,43.477564,0.0,0.0,0.0,0.0
245.338928,53.334398,0.0,0.0,0.0,0.0
245.368998,45.062431,0.0,0.0,0.0,0.0
245.704697,51.562639,0.0,0.0,0.0,0.0
245.756298,47.278074,0.0,0.0,0.0,0.0
245.911659,51.67737,0.0,0.0,0.0,0.0
246.04383,46.011691,0.0,0.0,0.0,0.0
246.085013,47.313126,0.0,0.0,0.0,0.0
246.145891,45.466571,0.0,0.0,0.0,0.0
246.235188,52.209756,0.0,0.0,0.0,0.0
246.41668,49.536631,0.0,0.0,0.0,0.0
246.655767,43.718725,0.0,0.0,0.0,0.0
246.957762,41.899351,0.0,0.0,0.0,0.0
246.981227,15040.560019,0.0,0.0,0.0,0.0
247.037835,45.567714,0.0,0.0,0.0,0.0
247.133605,49.141061,0.0,0.0,0.0,0.0
247.276444,44.531931,0.0,0.0,0.0,0.0
247.320242,47.711168,0.0,0.0,0.0,0.0
247.362206,48.25618,0.0,0.0,0.0,0.0
247.48401,40.769044,0.0,0.0,0.0,0.0
247.553719,42.895497,0.0,0.0,0.0,0.0
247.784753,52.685497,0.0,0.0,0.0,0.0
247.952223,44.576523,0.0,0.0,0.0,0.0
248.045284,41.409875,0.0,0.0,0.0,0.0
248.059642,5435.453589,0.0,58.714483,0.0,19.571494333333334
248.101331,46.446495,0.0,0.0,0.0,0.0
248.367931,44.724397,0.0,0.0,0.0,0.0
248.641467,43.894129,0.0,0.0,0.0,0.0
248.655876,43.849339,0.0,0.0,0.0,0.0
248.70469,42.82506,0.0,0.0,0.0,0.0
248.805619,42.75579,0.0,0.0,0.0,0.0
248.825626,48.910593,0.0,0.0,0.0,0.0
248.866579,40.419803,0.0,0.0,0.0,0.0
249.003003,11497.602205,0.0,0.0,0.0,0.0
249.016978,50.388766,0.0,0.0,0.0,0.0
249.037477,47.758264,0.0,0.0,0.0,0.0
249.061239,54.806161,0.0,0.0,0.0,0.0
249.109707,52.755364,0.0,0.0,0.0,0.0
249.133946,49.056883,0.0,0.0,0.0,0.0
249.15306,42.101453,0.0,0.0,0.0,0.0
249.170312,43.633259,0.0,0.0,0.0,0.0
249.541414,41.174989,0.0,0.0,0.0,0.0
250.017824,52.921694,0.0,0.0,0.0,0.0
250.055321,41.852474,0.0,0.0,0.0,0.0
250.152852,101.372683,0.0,0.0,0.0,0.0
250.827749,53.190927,0.0,0.0,0.0,0.0
250.836697,53.805363,0.0,0.0,0.0,0.0
250.894635,38.72166,0.0,0.0,0.0,0.0
250.960606,466.756344,0.0,0.0,0.0,0.0
250.969561,63.630531,0.0,0.0,0.0,0.0
251.059138,40.177224,0.0,0.0,0.0,0.0
251.113851,87.096798,0.0,0.0,0.0,0.0
251.135553,45.92963,0.0,0.0,0.0,0.0
251.207282,47.0128,0.0,0.0,0.0,0.0
251.24363,46.122656,0.0,0.0,0.0,0.0
251.321546,42.721932,0.0,0.0,0.0,0.0
251.551254,48.699494,0.0,0.0,0.0,0.0
251.909678,43.057899,0.0,0.0,0.0,0.0
251.976523,393.549154,0.0,0.0,0.0,0.0
252.004027,48.521261,0.0,0.0,0.0,0.0
252.044344,40.808624,0.0,0.0,0.0,0.0
252.099854,49.752233,0.0,0.0,0.0,0.0
252.149211,52.708643,0.0,0.0,0.0,0.0
252.151584,77.393311,0.0,0.0,0.0,0.0
252.318751,43.268937,0.0,0.0,0.0,0.0
252.837452,92.016948,0.0,0.0,0.0,0.0
252.950922,48.420695,0.0,0.0,0.0,0.0
253.04204,43.40742,0.0,0.0,0.0,0.0
253.093107,1098.534705,0.0,0.0,0.0,0.0
253.767486,53.264891,0.0,0.0,0.0,0.0
253.916115,39.87687,0.0,0.0,0.0,0.0
253.987599,40.922098,0.0,0.0,0.0,0.0
254.058154,44.438888,0.0,0.0,0.0,0.0
254.080238,153.898842,0.0,0.0,0.0,0.0
254.0884,42.27789,0.0,0.0,0.0,0.0
254.236831,43.077325,0.0,0.0,0.0,0.0
254.322394,43.838509,0.0,0.0,0.0,0.0
255.072672,126.652418,0.0,0.0,0.0,0.0
255.105999,48.00415,0.0,0.0,0.0,0.0
255.239368,44.871205,0.0,0.0,0.0,0.0
255.478343,44.383744,0.0,0.0,0.0,0.0
255.895172,43.044186,0.0,0.0,0.0,0.0
255.930601,39.426228,0.0,0.0,0.0,0.0
255.932542,45.921047,0.0,0.0,0.0,0.0
256.20506,43.772695,0.0,0.0,0.0,0.0
256.444906,48.38523,0.0,0.0,0.0,0.0
256.829944,40.669391,0.0,0.0,0.0,0.0
256.870936,51.482111,0.0,0.0,0.0,0.0
256.985668,22469.066278,0.0,0.0,0.0,0.0
257.013019,48.998566,0.0,0.0,0.0,0.0
257.327388,48.724695,0.0,0.0,0.0,0.0
257.373884,52.702155,0.0,0.0,0.0,0.0
257.753659,48.259854,0.0,0.0,0.0,0.0
257.768867,44.150559,0.0,0.0,0.0,0.0
257.864564,48.066084,0.0,0.0,0.0,0.0
257.93232,45.544215,0.0,0.0,0.0,0.0
257.93674,55.06112,0.0,0.0,0.0,0.0
258.002069,50.885839,0.0,0.0,0.0,0.0
258.055627,4441.109313,0.0,0.0,0.0,0.0
258.061524,49.518697,0.0,0.0,0.0,0.0
258.081183,44.892904,0.0,0.0,0.0,0.0
258.411303,38.239468,0.0,0.0,0.0,0.0
258.432972,47.488361,0.0,0.0,0.0,0.0
258.490113,39.82161,0.0,0.0,0.0,0.0
258.63157,46.413149,0.0,0.0,0.0,0.0
258.866437,43.950033,0.0,0.0,0.0,0.0
258.942986,41.424217,0.0,0.0,0.0,0.0
258.96077,50.410469,0.0,0.0,0.0,0.0
259.001779,94.990176,0.0,0.0,0.0,0.0
259.082343,508.776764,0.0,0.0,0.0,0.0
259.11893,528.520573,0.0,0.0,0.0,0.0
259.141183,41.165661,0.0,0.0,0.0,0.0
259.155031,56.254427,0.0,0.0,0.0,0.0
259.472348,40.308564,0.0,0.0,0.0,0.0
259.552636,40.118414,0.0,0.0,0.0,0.0
259.697447,43.966938,0.0,0.0,0.0,0.0
259.734165,44.371904,0.0,0.0,0.0,0.0
259.825,48.016198,0.0,0.0,0.0,0.0
259.885584,43.365983,0.0,0.0,0.0,0.0
259.968051,42.601898,0.0,0.0,0.0,0.0
260.070942,39.523498,0.0,0.0,0.0,0.0
